HOUSEHOLD_ID,PERSON_ID,AGE,AGE_GROUP,GENDER,RACEETHNICITY,MPO_RACEETHNICITY,RACEETHNICITY_HISPANIC,MPO_RACEETHNICITY_HISPANIC,LICENSE,DISABILITY,SMARTPHONE,EMPLOYMENT_STATUS,MPO_EMPLOYMENT_STATUS,MPO_UNEMPLOYMENT_STATUS,JOBS_COUNT,MPO_J1_EMPLOYER_TYPE,J1_WORKPLACE_LOC,WORK_STATE_FIPS,WORK_STATE_COUNTY_FIPS,WORK_TRACT_FIPS,WORK_TPB_TAZ,WORK_BMC_TAZ,J1_COMMUTE_FREQ,J1_COMMUTE_MODE,MPO_J1_COMMUTE_MODE,J1_TELECOMMUTE,MPO_J1_TELECOMMUTE,J1_TELECOMMUTE_DAYS,MPO_J1_TELECOMMUTE_DAYS,J1_BENEFITS_FREE_PARKING,J1_BENEFITS_PARKING,J1_BENEFITS_TRANSIT,J1_BENEFITS_CARPOOL,J1_BENEFITS_WALKING_BIKING,J1_BENEFITS_EV_CHARGING,J1_BENEFITS_BICYCLE_PARKING,J1_BENEFITS_NONE,STUDENT_STATUS,SCHOOL_TYPE,MPO_SCHOOL_TYPE,SCHOOL_STATE_FIPS,SCHOOL_STATE_COUNTY_FIPS,SCHOOL_TRACT_FIPS,SCHOOL_TPB_TAZ,SCHOOL_BMC_TAZ,SCHOOL_FREQ,SCHOOL_MODE,MPO_SCHOOL_MODE,VOLUNTEER_STATUS,TRIPS_YESNO,NO_TRAVEL,MPO_NO_TRAVEL,TD_PAIDPARK,TD_HOV,TD_TOLL,TD_TELECOMMUTE_TIME,MPO_TD_TELECOMMUTE_TIME,TD_SHOP_TIME,MPO_TD_SHOP_TIME,PERSON_TRIPCOUNT,WALK_BIKE_LOOP_TRIPS,WTPERFIN,WWM_WTPERFIN,AGE_IMP,GENDER_IMP,RACEETHNICITY_IMP,MPO_RACEETHNICITY_IMP,DISABILITY_IMP
180166265,18016626501,56,10,1,4,5,2,2,1,2,1,0,2,-9,1,6,3,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,1,-9,-9,2,2,1,5,270,0,0,8,0,164,165,0,0,0,0,0
180166265,18016626502,58,10,2,4,5,2,2,1,2,1,0,2,-9,1,1,3,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,7,420,0,0,3,2,164,166,0,0,0,0,0
180166295,18016629501,51,9,1,4,5,2,2,1,2,1,0,2,-9,1,1,1,11,11001,005800,25,1424,2,3,3,1,1,0,3,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,0,0,0,4,0,31,25,0,0,0,0,0
180166315,18016631501,37,8,1,1,7,1,1,1,2,1,0,2,-9,1,3,1,51,51013,980100,1496,-9,1,5,5,1,1,1,4,0,0,1,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,1,-9,-9,2,1,1,0,0,0,0,8,0,131,79,0,0,0,0,0
180166332,18016633201,64,10,1,4,5,2,2,1,2,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,-9,0,15,5,0,336,338,0,0,0,0,0
180166332,18016633202,87,13,1,4,5,2,2,1,2,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,-9,0,0,3,1,336,338,0,0,0,0,0
180166332,18016633203,33,7,1,4,5,2,2,1,2,1,4,1,5,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,2,7,11,-9,-9,-9,0,-9,0,0,0,0,336,336,0,0,0,0,0
180166385,18016638501,60,10,2,4,5,2,2,1,2,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,2,5,1,-9,-9,-9,0,-9,0,0,0,1,122,122,0,0,0,0,0
180166385,18016638502,55,10,1,1,7,1,1,1,2,1,0,2,-9,1,1,1,51,51107,611020,2326,-9,3,3,3,1,2,-9,-9,0,0,0,0,0,0,0,0,1,8,10,51,51059,440502,1628,-9,5,3,3,1,1,-9,-9,2,2,2,0,0,0,0,3,1,122,147,0,0,0,0,0
180166387,18016638701,40,8,2,1,7,1,1,1,2,1,0,2,-9,1,1,2,24,24033,800103,1209,2609,1,3,3,2,3,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,0,0,0,2,0,156,169,0,0,0,0,0
180166434,18016643401,76,12,1,4,5,2,2,1,2,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,-9,0,0,5,0,56,58,0,0,0,0,0
180166434,18016643402,76,12,2,4,5,2,2,1,2,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,-9,0,0,3,0,56,58,0,0,0,0,0
180166442,18016644201,71,11,2,4,5,2,2,1,2,1,0,2,-9,1,1,1,11,11001,007100,301,1700,1,3,3,1,2,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,1,2,2,6,375,0,0,2,2,181,130,0,0,0,0,0
180166442,18016644202,69,11,1,4,5,2,2,1,2,1,0,2,-9,1,6,3,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,0,0,0,4,2,181,182,0,0,0,0,0
180166453,18016645301,56,10,1,2,1,2,2,1,2,1,0,2,-9,1,1,1,11,11001,010700,28,1427,1,7,11,2,3,-9,-9,0,0,1,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,0,0,15,3,0,349,322,0,0,0,0,0
180166453,18016645302,17,5,2,2,1,2,2,1,2,1,6,1,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,3,5,24,24033,800402,1151,2551,1,3,3,1,2,5,1,-9,-9,-9,0,-9,0,-9,0,-9,349,349,0,0,0,0,0
180166453,18016645303,21,6,1,2,1,2,2,1,2,1,0,2,-9,1,1,1,24,24033,800605,1276,2676,1,3,3,2,3,-9,-9,1,0,0,0,0,0,0,0,1,7,9,-9,-9,-9,-9,-9,8,-9,-9,1,1,-9,-9,2,2,2,0,0,0,0,2,0,349,379,0,0,0,0,0
180166453,18016645304,22,6,2,2,1,2,2,1,2,1,4,1,5,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,-9,0,0,2,2,349,362,0,0,0,0,0
180166455,18016645501,71,11,2,4,5,2,2,1,2,1,0,2,-9,1,6,2,24,24031,703216,539,1939,3,3,3,1,2,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,1,0,15,1,30,6,0,208,233,0,0,0,0,0
180166455,18016645502,68,11,1,4,5,2,2,2,1,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,1,0,-9,0,15,2,0,208,216,0,0,0,0,0
180166459,18016645901,70,11,2,4,5,2,2,1,2,2,0,2,-9,1,6,3,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,2,5,1,-9,-9,-9,0,0,0,0,0,0,196,196,0,0,0,0,0
180166483,18016648301,30,7,2,4,5,2,2,1,2,1,0,2,-9,1,2,1,11,11001,002600,135,1534,1,1,1,2,3,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,15,0,0,4,0,117,115,0,0,0,0,0
180166483,18016648302,29,7,1,4,5,2,2,1,2,1,0,2,-9,1,3,1,11,11001,006202,22,1421,1,6,9,1,1,0,3,0,0,0,0,0,0,1,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,1,60,0,15,5,0,117,115,0,0,0,0,0
180166495,18016649501,26,7,1,4,5,2,2,1,2,1,0,2,-9,1,1,1,24,24031,702500,623,2023,1,7,10,1,1,0,3,0,0,1,0,1,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,1,2,2,0,0,1,60,2,0,137,130,0,0,0,0,0
180166495,18016649502,24,6,2,4,5,2,2,1,2,1,0,2,-9,1,1,1,11,11001,010100,25,1424,1,7,10,1,1,0,3,0,1,1,0,0,0,0,0,1,8,10,11,11001,005900,200,1599,4,1,1,1,1,-9,-9,1,2,2,0,0,0,0,4,0,137,126,0,0,0,0,0
180166568,18016656801,55,10,2,2,1,2,2,1,2,1,0,2,-9,1,1,1,24,24027,606707,2991,1320,1,3,3,2,3,-9,-9,1,0,1,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,0,0,0,5,1,51,59,0,0,0,0,0
180166568,18016656802,77,12,1,2,1,2,2,2,2,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,2,3,6,-9,-9,-9,0,-9,0,0,0,0,51,51,0,0,0,0,0
180166571,18016657101,59,10,1,2,1,2,2,1,2,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,1,-9,-9,2,2,2,0,-9,0,0,5,0,51,53,0,0,1,1,0
180166590,18016659001,56,10,1,4,5,2,2,1,2,1,0,2,-9,1,3,1,11,11001,007200,366,1765,2,7,10,1,1,4,7,0,0,1,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,0,0,0,2,1,91,74,0,0,0,0,0
180166607,18016660701,57,10,1,3,3,2,2,1,2,1,0,2,-9,1,1,1,51,51107,611006,2327,-9,3,3,3,2,3,-9,-9,1,1,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,0,0,0,2,0,273,477,0,0,0,0,0
180166607,18016660702,57,10,2,4,5,2,2,1,2,1,0,2,-9,1,1,1,24,24033,801404,792,2192,2,3,3,2,3,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,0,0,0,4,0,273,211,0,0,0,0,0
180166607,18016660703,23,6,1,3,3,2,2,1,2,1,0,2,-9,1,1,1,51,51059,482203,1739,-9,1,3,3,2,3,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,0,1,30,2,0,273,304,0,0,0,0,0
180166607,18016660704,26,7,2,3,3,2,2,1,2,1,0,2,-9,1,1,1,24,24033,801404,792,2192,2,3,3,2,3,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,0,1,30,3,0,273,209,0,0,0,0,0
180166623,18016662301,25,7,1,4,5,2,2,1,2,1,0,2,-9,1,4,1,24,24033,807200,913,2313,1,3,3,1,1,0,3,0,1,0,0,0,1,0,0,1,8,10,24,24033,807200,913,2313,1,3,3,1,1,-9,-9,1,2,2,0,0,0,0,3,1,143,155,0,0,0,0,0
180166639,18016663901,38,8,2,4,5,2,2,1,2,1,0,2,-9,1,3,1,11,11001,010700,38,1437,1,7,10,1,2,-9,-9,0,0,1,0,1,0,1,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,0,0,0,5,0,196,194,0,0,0,0,0
180166639,18016663902,37,8,1,4,5,2,2,1,2,1,2,1,3,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,-9,0,0,7,1,196,229,0,0,0,0,0
180166639,18016663903,5,2,2,4,5,2,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,2,4,11,11001,009201,220,1619,1,4,4,-9,1,-9,-9,-9,-9,-9,0,-9,0,-9,3,-9,196,229,0,0,0,0,0
180166639,18016663904,3,1,1,4,5,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,3,11,11001,009201,220,1619,1,4,4,-9,1,-9,-9,-9,-9,-9,0,-9,0,-9,7,-9,196,228,0,0,0,0,0
180166640,18016664001,53,9,2,4,5,2,2,1,2,1,0,2,-9,1,1,1,24,24027,606907,3005,1379,1,4,4,2,3,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,1,2,0,0,0,15,5,0,311,199,0,0,0,0,0
180166640,18016664002,50,9,1,4,5,2,2,1,2,1,0,2,-9,1,2,1,11,11001,009501,226,1625,1,4,4,2,3,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,1,2,0,0,1,60,2,0,311,223,0,0,0,0,0
180166640,18016664003,85,13,1,4,5,2,2,1,2,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,2,8,997,-9,-9,-9,0,-9,0,0,0,0,311,311,0,0,0,0,0
180166653,18016665301,62,10,2,4,5,2,2,1,2,1,0,2,-9,1,1,2,51,51153,901236,2678,-9,1,3,3,1,1,0,3,0,0,0,0,0,0,0,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,1,1,45,0,0,6,1,190,165,0,0,0,0,0
180166653,18016665302,61,10,1,4,5,2,2,1,2,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,-9,1,30,3,2,190,198,0,0,0,0,0
180166701,18016670101,28,7,1,1,7,1,1,1,2,1,0,2,-9,1,5,1,11,11001,005600,57,1456,1,6,9,2,3,-9,-9,1,0,1,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,1,-9,-9,2,2,2,8,555,0,0,3,1,138,136,0,0,0,0,0
180166733,18016673301,77,12,2,4,5,2,2,1,2,2,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,-9,1,45,2,0,133,134,0,0,0,0,0
180166733,18016673302,83,12,1,4,5,2,2,1,1,2,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,-9,0,0,2,0,133,134,0,0,0,0,0
180166753,18016675301,35,8,2,4,5,2,2,1,2,1,0,2,-9,1,3,1,51,51059,482501,1675,-9,3,3,3,2,3,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,0,0,0,2,0,162,153,0,0,0,0,0
180166753,18016675302,35,8,2,4,5,2,2,1,2,1,0,2,-9,1,2,1,51,51683,910100,2630,-9,3,3,3,1,1,2,5,1,0,0,0,0,0,0,0,1,6,8,-9,-9,-9,-9,-9,8,-9,-9,1,2,4,3,-9,-9,-9,8,480,0,0,0,0,162,162,0,0,0,0,0
180166753,18016675303,17,5,2,4,5,2,2,1,2,1,6,1,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,3,5,51,51683,910302,2624,-9,1,9,8,1,1,-9,-9,2,2,2,0,-9,0,-9,2,-9,162,164,0,0,0,0,0
180166753,18016675304,37,8,1,4,5,2,2,1,2,1,0,2,-9,1,1,1,51,51059,461602,1968,-9,1,3,3,2,3,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,0,0,0,2,0,162,152,0,0,0,0,0
180166759,18016675901,60,10,2,4,5,2,2,1,2,2,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,-9,0,0,3,0,164,165,0,0,0,0,0
180166785,18016678501,37,8,1,4,5,2,2,1,2,1,0,2,-9,1,4,1,51,51059,440502,1628,-9,2,1,1,1,1,2,5,0,1,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,2,105,0,0,5,0,108,121,0,0,0,0,0
180166785,18016678502,40,8,2,4,5,2,2,1,2,1,0,2,-9,1,3,1,11,11001,006400,388,1787,1,3,3,2,3,-9,-9,1,0,1,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,0,0,0,5,0,108,77,0,0,0,0,0
180166785,18016678503,3,1,1,4,5,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,3,51,51059,440502,1628,-9,1,4,4,-9,1,-9,-9,-9,-9,-9,0,-9,0,-9,3,-9,108,109,0,0,0,0,0
180166785,18016678504,1,1,1,4,5,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,51,51059,440501,1978,-9,2,4,4,-9,1,-9,-9,-9,-9,-9,0,-9,0,-9,3,-9,108,109,0,0,0,0,0
180166795,18016679501,47,9,1,4,5,2,2,1,2,1,0,2,-9,1,2,1,11,11001,002302,223,1622,3,3,3,2,3,-9,-9,0,0,1,1,0,0,1,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,1,-9,-9,1,2,2,0,0,0,15,3,0,188,83,0,0,0,0,0
180166795,18016679502,44,8,2,4,5,2,2,1,2,1,0,2,-9,1,6,3,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,1,-9,-9,2,2,2,8,570,0,0,4,1,188,188,0,0,0,0,0
180166795,18016679503,11,2,2,4,5,2,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,2,4,24,24021,752101,2904,2889,1,1,1,-9,1,-9,-9,-9,-9,-9,0,-9,0,-9,4,-9,188,188,0,0,0,0,0
180166795,18016679504,10,2,2,4,5,2,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,2,4,24,24021,752102,2904,2889,1,9,8,-9,1,-9,-9,-9,-9,-9,0,-9,0,-9,2,-9,188,188,0,0,0,0,0
180166823,18016682301,36,8,1,4,5,2,2,1,2,1,0,2,-9,1,6,3,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,1,-9,-9,2,2,2,1,60,0,0,4,1,141,165,0,0,0,0,0
180166823,18016682302,37,8,2,4,5,2,2,1,2,1,0,2,-9,1,1,2,51,51059,461100,1779,-9,3,3,3,1,1,2,5,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,2,8,997,2,2,2,8,480,0,0,0,1,141,141,0,0,0,0,0
180166823,18016682303,3,1,2,4,5,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,3,11,11001,002001,133,1532,1,2,2,-9,1,-9,-9,-9,-9,-9,0,-9,0,-9,4,-9,141,164,0,0,0,0,0
180166841,18016684101,65,11,1,4,5,2,2,1,2,1,0,2,-9,1,3,1,11,11001,010200,381,1780,2,7,10,1,1,1,4,0,0,0,0,0,0,0,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,0,0,0,5,0,40,32,0,0,0,0,0
180166841,18016684102,78,12,2,4,5,2,2,2,2,2,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,-9,0,0,4,0,40,19,0,0,0,0,0
180166856,18016685601,42,8,1,4,5,2,2,1,2,1,0,2,-9,1,2,1,11,11001,002302,223,1622,4,3,3,2,3,-9,-9,0,0,1,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,0,0,15,2,1,225,139,0,0,0,0,0
180166856,18016685602,56,10,2,4,5,2,2,1,2,1,0,2,-9,1,1,2,51,51107,980100,2388,-9,4,3,3,1,1,2,5,0,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,1,75,0,0,2,0,225,272,0,0,0,0,0
180166856,18016685603,3,1,2,4,5,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9,-9,0,-9,0,-9,2,-9,225,226,0,0,0,0,0
180166856,18016685604,2,1,1,4,5,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,-9,-9,-9,-9,-9,0,-9,0,-9,2,-9,225,226,0,0,0,0,0
180166870,18016687001,51,9,1,4,5,2,2,1,2,1,0,2,-9,1,1,1,11,11001,010700,36,1435,1,7,10,1,1,0,3,0,1,1,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,0,0,0,6,0,32,12,0,0,0,0,0
180166886,18016688601,33,7,1,4,-9,2,-9,1,2,1,0,-9,-9,1,-9,1,24,24003,706500,3101,541,2,1,-9,1,-9,1,-9,0,0,0,0,0,0,0,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,8,-9,1,-9,2,0,65.894884079,73,0,0,0,-9,0
180166886,18016688602,37,8,2,4,-9,2,-9,1,2,1,4,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,-9,-9,0,-9,2,0,65.894884079,66,0,0,0,-9,0
180166908,18016690801,43,8,2,4,5,2,2,1,2,1,0,2,-9,1,1,1,11,11001,010700,36,1435,1,3,3,1,1,0,3,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,3,150,1,30,10,0,135,113,0,0,1,1,0
180166908,18016690802,43,8,1,4,5,2,2,1,2,1,0,2,-9,1,2,1,24,24031,701218,690,2090,1,3,3,2,3,-9,-9,1,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,-9,-9,2,2,2,0,0,1,60,12,0,135,146,0,0,1,1,0
180166908,18016690803,11,2,1,4,5,2,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,2,4,24,24031,701213,684,2084,1,9,8,-9,1,-9,-9,-9,-9,-9,0,-9,0,-9,6,-9,135,140,0,0,1,1,0
180166908,18016690804,10,2,2,4,5,2,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,2,4,24,24031,701205,700,2100,1,9,8,-9,1,-9,-9,-9,-9,-9,0,-9,0,-9,6,-9,135,140,0,0,1,1,0
180166908,18016690805,4,1,2,4,5,2,2,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,3,24,24031,701218,690,2090,1,4,4,-9,1,-9,-9,-9,-9,-9,0,-9,0,-9,3,-9,135,140,0,0,1,1,0
