Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,FAIRFAX COUNTY MONUMENT PG 9,12113 Government Center Pkwy,Garage level 4,Fairfax,VA,22030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.858189,-77.361144,2026-06-08,420973,2026-06-08 03:16:57 UTC,,,,2025-08-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY MONUMENT PG 8,12113 Government Center Pkwy,Garage level 3,Fairfax,VA,22030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.858185,-77.361139,2026-06-08,420974,2026-06-08 03:16:57 UTC,,,,2025-08-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY MONUMENT PG 5,12113 Government Center Pkwy,Garage level 3,Fairfax,VA,22030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.858177,-77.361141,2026-06-08,420975,2026-06-08 03:16:57 UTC,,,,2025-08-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY MONUMENT PG 4,12113 Government Center Pkwy,Garage level 2,Fairfax,VA,22030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.858187,-77.361161,2026-06-08,420976,2026-06-08 03:16:58 UTC,,,,2025-08-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY MONUMENT PG 3,12113 Government Center Pkwy,Garage level 2,Fairfax,VA,22030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.858267,-77.361187,2026-06-08,420977,2026-06-08 03:16:58 UTC,,,,2025-08-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY MONUMENT PG 2,12113 Government Center Pkwy,Garage level 2,Fairfax,VA,22030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.858265,-77.361171,2026-06-08,420978,2026-06-08 03:16:58 UTC,,,,2025-08-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY MONUMENT PG 1,12113 Government Center Pkwy,Garage level 2,Fairfax,VA,22030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.858355,-77.361188,2026-06-08,420979,2026-06-08 03:16:58 UTC,,,,2025-08-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY MONUMENT PG 6,12113 Government Center Parkway,Garage level 3,Fairfax,VA,22030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.858256,-77.361295,2026-06-08,420980,2026-06-08 03:16:59 UTC,,,,2025-08-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY MONUMENT PG 7,12113 Government Center Pkwy,Garage level 3,Fairfax,VA,22030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.858204,-77.361167,2026-06-08,420981,2026-06-08 03:16:59 UTC,,,,2025-08-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY MONUMENT PG 12,12113 Government Center Parkway,,Fairfax,VA,22030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.85838,-77.361167,2026-06-08,421099,2026-06-08 03:16:56 UTC,,,,2025-08-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY MONUMENT PG 11,12113 Government Center Parkway,,Fairfax,VA,22030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.858295,-77.361179,2026-06-08,421100,2026-06-08 03:16:56 UTC,,,,2025-08-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,FAIRFAX COUNTY MONUMENT PG 10,12113 Government Center Pkwy,,Fairfax,VA,22030,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.858222,-77.361178,2026-06-08,421101,2026-06-08 03:16:56 UTC,,,,2025-08-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BREAKS PARK EV STATION 1,627 Commission Circle,Charging station located on right at parking lot entrance.,Breaks,VA,24607,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.28687,-82.294777,2026-06-08,421156,2026-06-08 03:11:29 UTC,,,,2025-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,WEST CREEK ABSOLUTE MOB,1300 Wilkes Ridge Parkway,The station is in the back of the building along Wilkes Ridge Pkwy,Henrico,VA,23233,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.65894,-77.6535,2026-06-08,421157,2026-06-08 03:11:41 UTC,,,,2025-08-29,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,2321 Mill Road Parking Garage,2321 Mill Road,,Alexandria,VA,22314,,888-998-2546,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,GPS,38.80176,-77.0663,2026-06-09,421553,2026-06-09 00:30:41 UTC,,,,2025-09-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Town of Richlands,1400 Front Street,,Richlands,VA,24641,,855-885-9571,E,,Public,24 hours daily,,,,,,2,,,OpConnect,https://opconnect-ev.com,GPS,37.0952243,-81.7972632,2026-06-09,421596,2026-06-09 03:26:07 UTC,,,,2025-09-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,JMU - Pocahontas Coal Mine Museum,215 Shop Hollow Rd,,Pocahontas,VA,24635,,855-885-9571,E,,Public,24 hours daily,,,,,,1,,,OpConnect,https://opconnect-ev.com,GPS,37.307251,-81.346272,2026-06-09,422167,2026-06-09 03:26:08 UTC,,,,2025-09-12,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Wawa - Tesla Supercharger,13355 Minnieville Rd,,Woodbridge,VA,22192,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,38.659245,-77.299912,2025-10-13,422567,2026-02-02 23:16:24 UTC,P,,,2025-09-19,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,GARAGE ENTRY GARAGE ENTRY,3110 Mount Vernon Avenue,,Alexandria,VA,22305,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.834116,-77.06037,2026-06-08,422610,2026-06-08 03:16:59 UTC,,,,2025-09-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Bowditch Quick Lane,975 J Clyde Morris Blvd,,Newport News,VA,23601,,888-357-1009,E,,Public,Mon: 7:00am-8:00pm; Tue: 7:00am-8:00pm; Wed: 7:00am-8:00pm; Thu: 7:00am-8:00pm; Fri: 7:00am-8:00pm; Sat: 7:00am-8:00pm; Sun: 7:00am-8:00pm,A ANDROID_PAY APPLE_PAY CREDIT D Debit M V,,,,,,2,,FORD_CHARGE,https://www.ford.com/support/category/electric-vehicle/charging/public-charging/,GPS,37.095896,-76.45966,2026-06-09,422701,2026-06-09 05:17:04 UTC,,,,2025-09-22,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,CITY OF COV FARMER'S MARKET,134 West Main Street,,Covington,VA,24426,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,37.793709,-79.994517,2026-06-08,422909,2026-06-08 03:18:44 UTC,,,,2025-09-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,DARCARS CPF50 1,11050 Fairfax Blvd,,Fairfax,VA,22030,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.854741,-77.326682,2026-06-09,428426,2026-06-09 02:21:54 UTC,,,,2025-09-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,"Simon Williamsburg Premium Outlets (Williamsburg, VA)",5715 Richmond Rd,,Williamsburg,VA,23188,,833-632-2778,E,,Public,24 hours daily,,,,,,,6,,Electrify America,https://www.electrifyamerica.com,GPS,37.32121,-76.73665,2026-06-09,428492,2026-06-09 03:20:10 UTC,,,,2025-10-01,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Riverbend Campgrounds,4616 Powhatan State Park Rd,,Powhatan,VA,23139,,855-885-9571,E,,Public,24 hours daily,,,,,,1,,,OpConnect,https://opconnect-ev.com,GPS,37.6674383,-77.9239207,2026-06-09,428594,2026-06-09 03:26:10 UTC,,,,2025-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MODERA FALLS 1-19,1033 West Broad Street,Behind loading dock,Falls Church,VA,22046,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.890932,-77.185489,2026-06-08,429520,2026-06-08 03:19:26 UTC,,,,2025-10-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MODERA FALLS 1A-27,1049 W Broad St,,Falls Church,VA,22046,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.890926,-77.185872,2026-06-08,429522,2026-06-08 03:19:33 UTC,,,,2025-10-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MODERA FALLS 1-21,110 Founders Ave,This station is next to the air shaft,Falls Church,VA,22046,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.890754,-77.183291,2026-06-08,429523,2026-06-08 03:19:38 UTC,,,,2025-10-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MODERA FALLS 1A-24,1003 W Broad St,Infront of overlook,Falls Church,VA,22046,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.890912,-77.185768,2026-06-08,429530,2026-06-08 03:19:44 UTC,,,,2025-10-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MODERA FALLS 1A-13,1033 West Broad Street,Behind air shaft,Falls Church,VA,22046,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.890846,-77.185337,2026-06-08,429531,2026-06-08 03:19:44 UTC,,,,2025-10-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MODERA FALLS 1A-12,1033 West Broad Street,Behind air shaft,Falls Church,VA,22046,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.890872,-77.185321,2026-06-08,429532,2026-06-08 03:19:44 UTC,,,,2025-10-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MODERA FALLS G2-107,1033 West Broad Street,G2-107,Falls Church,VA,22046,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.891171,-77.185457,2026-06-08,429533,2026-06-08 03:19:44 UTC,,,,2025-10-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MODERA FALLS G3-157,1033 West Broad Street,Ramp to G2  G3-157,Falls Church,VA,22046,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.890697,-77.185482,2026-06-08,429534,2026-06-08 03:19:45 UTC,,,,2025-10-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MODERA FALLS G3-122,1033 West Broad Street,G3-122 by elevator lobby,Falls Church,VA,22046,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.890688,-77.185357,2026-06-08,429535,2026-06-08 03:19:45 UTC,,,,2025-10-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MODERA FALLS G3-5,1033 West Broad Street,G3-5,Falls Church,VA,22046,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.890612,-77.185269,2026-06-08,429536,2026-06-08 03:19:45 UTC,,,,2025-10-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MODERA FALLS 1-25,1033 West Broad Street,Retail spot 1-25,Falls Church,VA,22046,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.890932,-77.185469,2026-06-08,429537,2026-06-08 03:19:48 UTC,,,,2025-10-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MODERA FALLS G2-22,1033 West Broad Street,Next to bike storage,Falls Church,VA,22046,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.890721,-77.185081,2026-06-08,429538,2026-06-08 03:19:49 UTC,,,,2025-10-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MODERA FALLS G2-48,1033 West Broad Street,G2-48,Falls Church,VA,22046,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.890836,-77.185142,2026-06-08,429539,2026-06-08 03:19:49 UTC,,,,2025-10-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,MODERA FALLS G2-78,1033 West Broad Street,G2-76,Falls Church,VA,22046,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.890859,-77.185135,2026-06-08,429540,2026-06-08 03:19:49 UTC,,,,2025-10-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,BLUE RIDGE CHILDRENSMUSEUM,201 Short St,access from alleyway,Waynesboro,VA,22980,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.066314,-78.886664,2026-06-08,429825,2026-06-08 03:20:24 UTC,,,,2025-10-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,USPA AFPQO000001JHLT,5401 Southpoint Centre Boulevard,,Fredericksburg,VA,22407,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.23044,-77.49944,2026-06-08,429879,2026-06-08 03:20:08 UTC,,,,2025-10-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,York-Poquoson Law Enforcement Building,157 Goodwin Neck Rd,,Yorktown,VA,23692,,757-890-3750,E,,Public,24 hours daily,,,,,,6,,,Blink Network,https://blinkcharging.com,200-8,37.17805,-76.4705,2025-11-13,430010,2026-02-02 23:16:24 UTC,LG,,,2024-05-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Plannning And Development,100 County Dr,,Yorktown,VA,23692,,757-890-3750,E,,Public,24 hours daily,,,,,,4,,,Blink Network,https://blinkcharging.com,200-8,37.18364,-76.46495,2025-11-13,430011,2026-02-02 23:16:24 UTC,LG,,,2024-05-01,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Operations,201 Operations Dr,,Yorktown,VA,23692,,757-890-3750,E,,Public,24 hours daily; for fleet and employee use only,,,,,,4,,,Blink Network,https://blinkcharging.com,200-8,37.18467,-76.46517,2025-11-13,430012,2026-02-02 23:16:24 UTC,LG,,,2021-10-25,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,true,,,,,,,,MD,true,
ELEC,ARLINGTON PS ARLINGTON 1,5241 36th St N,Parking Lot,Arlington,VA,22207,,888-758-4389,E,,Public,"Mon: 12:00am-7:00am, 4:00pm-11:59pm; Tue: 12:00am-7:00am, 4:00pm-11:59pm; Wed: 12:00am-7:00am, 4:00pm-11:59pm; Thu: 12:00am-7:00am, 4:00pm-11:59pm; Fri: 12:00am-7:00am, 4:00pm-11:59pm; Sat: 12:00am-11:59pm; Sun: 12:00am-11:59pm",,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.908367,-77.147616,2026-06-09,433979,2026-06-09 01:13:07 UTC,,,,2025-10-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Pilot Travel Center 4642,1014 Mt. Olive Road,,Tom's Brook,VA,22660,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com,GPS,38.967018,-78.43865,2026-06-08,434131,2026-06-09 00:00:02 UTC,,,,2025-10-23,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Pilot Travel Center 159,6721 Emmaus Church Road,,Tallysville,VA,23140,,877-455-3833,E,,Public,24 hours daily,,,,,,,4,,eVgo Network,https://www.evgo.com,GPS,37.49997,-77.08942,2026-06-08,434132,2026-06-09 00:00:13 UTC,,,,2025-10-23,,,,,J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,LOUDOUN COUNTY MOOREFIELD 1,43240 Clarendon Square,Parks and Rec,Ashburn,VA,20148,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.997202,-77.507767,2026-06-08,434157,2026-06-08 03:20:26 UTC,,,,2025-10-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,LOUDOUN COUNTY MOOREFIELD 2,43240 Clarendon Square,Parks and Rec,Ashburn,VA,20148,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.997197,-77.507837,2026-06-08,434158,2026-06-08 03:20:27 UTC,,,,2025-10-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Wawa - Tesla Supercharger,3199 S Crater Rd,,Petersburg,VA,23805,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,37.189708,-77.370226,2025-11-13,434867,2026-02-02 23:16:24 UTC,P,,,2025-10-24,,,,,TESLA,US,,,,Public,,public,,,GAS_STATION,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Wawa - Tesla Supercharger,45950 Russell Branch Pkwy,,Sterling,VA,20166,,877-798-3752,E,,Public,24 hours daily,A D Debit M V,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,39.028647,-77.435699,2025-11-13,434873,2026-02-02 23:16:24 UTC,P,,,2025-10-24,,,,,TESLA,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,MODERA FALLS G3-8,1033 West Broad Street,G3-8,Falls Church,VA,22046,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,https://www.chargepoint.com,GPS,38.890722,-77.185271,2026-06-08,434920,2026-06-08 03:19:46 UTC,,,,2025-10-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,818 E Jefferson St,818 E Jefferson St N,,Charlottesville,VA,22902,,844-437-7275,E,,Public,24 hours daily,,,,,,2,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,38.03039,-78.47505,2025-11-13,437917,2026-03-31 19:37:47 UTC,P,,,2024-01-31,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Holiday Inn Richmond,8008 W Broad St,,Henrico,VA,23294,,844-437-7275,E,,Public,24 hours daily; for guest use only,,,,,,6,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,37.62624,-77.52825,2025-11-13,438191,2026-03-31 19:37:47 UTC,P,,,2024-11-30,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,$0.40 per kWh,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Candlewood Suites Glen Allen,10609 Telegraph Rd,,Glen Allen,VA,23059,,844-437-7275,E,,Public,24 hours daily; for guest use only,,,,,,4,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,37.67452,-77.44945,2025-11-13,439309,2026-03-31 19:37:47 UTC,P,,,2024-11-30,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,$0.40 per kWh,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Comfort Suites Glen Allen,10601 Telegraph Rd,,Glen Allen,VA,23059,,844-437-7275,E,,Public,24 hours daily; for guest use only,,,,,,2,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,37.67449,-77.45015,2025-11-13,439343,2026-03-31 19:37:47 UTC,P,,,2024-11-30,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,$0.40 per kWh,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Country Inn Richmond,8010 W Broad St,,Henrico,VA,23294,,844-437-7275,E,,Public,24 hours daily; for guest use only,,,,,,3,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,37.62588,-77.5273,2025-11-13,439349,2026-03-31 19:37:47 UTC,P,,,2024-11-30,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,$0.40 per kWh,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Wingate By Wyndham Dublin,5094 State Park Rd,,Dublin,VA,24084,,844-437-7275,E,,Public,24 hours daily; for guest use only,,,,,,2,,,ENVIROSPARK,https://envirosparkenergy.com,200-8,37.08367,-80.64804,2025-11-13,439410,2026-03-31 19:37:47 UTC,P,,,2024-11-30,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,$0.40 per kWh,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,1655 Fort Myer Drive,1655 North Fort Myer Drive,,Arlington,VA,22209,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,https://blinkcharging.com,GPS,38.89403913063476,-77.0716477904029,2026-06-09,439660,2026-06-09 00:30:43 UTC,,,,2025-09-26,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Southern CDJR - Norfolk,2747 N Military Hwy,,Norfolk,VA,23513,,888-717-4544,E,,Public,24 hours daily,,,,,,6,4,,CHARGESMART_EV,https://chargesmartev.com,GPS,36.8846,-76.21717,2026-06-09,440831,2026-06-09 04:36:15 UTC,,,,2025-11-11,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,Duncan Ford Lincoln,125 Jennelle Road,,Blacksburg,VA,24060,,313-262-6722,E,,Public,,,,,,,,2,,RED_E,https://www.redecharge.com,GPS,37.18009,-80.41106,2026-06-09,440973,2026-06-09 05:12:57 UTC,,,,2025-11-03,,,,,J1772COMBO,US,,,,Public,,public,,,PUBLIC,,,,,,,,,,,,,,,,,false,,,,,,,,,false,
ELEC,NCRO: WOTR-CIRCLE PARKING AREA,1551 Trap Rd,,Vienna,VA,22182,,,E,,Public,Contact station for availability,,,,,,2,,,Non-Networked,,GPS,38.9381,-77.2652,2025-12-12,442995,2026-02-02 23:16:24 UTC,FG,16,Department of the Interior,2025-08-05,,,,,NEMA1450,US,,,,Public,,public,,DOI,FED_GOV,,,,,,,,,,,,,,,,,false,,,,,,,,LD,true,
ELEC,NERO: SHEN - 2,"Skyline Dr, Milepost 51",,Madison,VA,22727,,,E,,Public,Contact station for availability,,,,,,1,,,Non-Networked,,GPS,38.5179,-78.4372,2025-12-12,443003,2026-02-02 23:16:24 UTC,FG,16,Department of the Interior,2025-08-05,,,,,NEMA1450,US,,,,Public,,public,,DOI,FED_GOV,,,,,,,,,,,,,,,,,false,,,,,,,,LD,true,
